target,budget,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
60,50000000,5.83835616438356,4.872222222222222,5.79375,5.446341463414635,5.96,6.0,6.0,6.542857142857142,5.8500000000000005,6.0,12.616,13.351,1.566,3.968,2.59,1.094,1.22,0.694,1.473,0.6,4.232,5.775000000000001,6.08,5.52,5.936842105263159,6.08,4.232,3.576,1.598,1.008,1.734,0.84,1.008,3.576
64,185000000,5.2893617021276595,5.852247191011236,6.074045801526719,5.982222222222223,5.429166666666667,6.011904761904762,6.260975609756098,6.911764705882355,6.039130434782609,6.157407407407407,8.746,13.282,6.328,9.658,6.182,3.551,4.297,2.227,2.965,3.113,6.63888888888889,6.609090909090909,6.300000000000001,3.7529411764705882,6.376190476190477,6.63888888888889,6.63888888888889,1.553,4.327,1.195,1.579,1.393,1.553,1.553
77,60000000,6.70952380952381,6.462068965517241,7.069696969696971,5.818571428571431,6.951428571428572,4.6258620689655165,5.833333333333334,5.767058823529412,6.3833333333333355,6.718181818181818,0.97,11.026,4.189,10.449,13.224,1.972,5.182,4.152,0.75,0.997,7.258823529411766,5.646666666666666,7.154999999999999,6.3375,6.3375,7.356250000000001,7.258823529411766,1.166,0.694,1.631,0.6,0.6,1.38,1.166
71,130000000,6.387500000000002,5.315217391304349,6.327083333333333,5.683636363636364,5.908163265306121,5.296078431372548,5.863636363636363,4.916279069767442,6.473684210526314,5.3296874999999995,12.105,7.205,10.672,8.8,5.839,3.307,1.4,3.221,3.835,4.061,4.894444444444445,7.099999999999999,6.27981651376147,6.175471698113209,7.099999999999999,7.099999999999999,4.894444444444445,1.021,0.766,2.164,2.391,3.781,3.291,1.021
67,145000000,6.307692307692311,5.207575757575756,5.735897435897438,6.072131147540985,5.727551020408166,5.745989304812833,6.095384615384615,6.1242857142857146,5.9303797468354436,5.770731707317073,12.105,5.633,7.205,10.672,8.879,8.8,4.094,5.839,3.307,4.292,6.743750000000001,6.543750000000002,6.394520547945207,6.743750000000001,6.743750000000001,6.743750000000001,6.743750000000001,1.283,1.331,2.164,1.283,1.283,1.283,1.283
82,0,4.640000000000001,5.140000000000001,6.500000000000002,6.392,4.283333333333334,5.924000000000001,7.582352941176471,4.341176470588236,8.200000000000001,5.144444444444444,3.226,3.412,1.64,1.539,1.286,2.447,1.166,0.652,1.907,0.766,7.076315789473685,5.170886075949369,7.076315789473685,6.702857142857143,6.31081081081081,7.076315789473685,6.702857142857143,1.648,1.537,1.648,1.4,1.646,1.648,1.4
71,4000000,5.894999999999999,3.758823529411765,7.099999999999999,6.031481481481482,7.099999999999999,6.427272727272728,5.79655172413793,6.027586206896552,4.7725,5.808,1.677,1.22,0.6,1.5,0.98,0.917,1.304,1.458,0.624,1.468,6.300000000000001,6.081,5.566371681415931,6.068707482993198,6.360869565217392,7.131818181818181,5.25,1.72,1.948,1.182,0.6,2.118,2.134,1.22
73,10000000,6.757142857142856,5.650980392156864,6.388888888888889,6.3999999999999995,7.038461538461539,6.611764705882352,5.817142857142857,6.083333333333334,5.4624999999999995,6.676470588235293,8.231,3.154,2.174,2.761,7.051,2.93,1.4,1.291,6.389,1.504,6.805,6.5371428571428565,6.805,6.805,6.805,6.805,6.805,4.363,1.96,4.363,4.363,4.363,4.363,4.363
79,30000000,6.964285714285714,6.808108108108108,5.932352941176473,5.194999999999999,5.891346153846156,4.739999999999999,7.5950000000000015,6.943750000000001,6.622222222222224,6.305555555555556,6.636,10.886,2.219,3.591,8.879,0.728,1.052,0.792,0.98,1.936,7.225000000000001,7.931250000000003,7.225000000000001,7.225000000000001,7.225000000000001,7.225000000000001,7.225000000000001,1.4,0.738,1.4,1.4,1.4,1.4,1.4
72,30000000,6.461538461538463,6.73529411764706,6.146913580246912,6.2859375,5.432727272727273,6.560869565217391,4.304545454545456,3.410526315789474,7.200000000000002,7.200000000000002,9.363,2.908,3.664,6.813,1.687,1.392,1.012,1.4,0.6,0.6,6.679166666666667,6.273913043478263,5.086956521739132,7.200000000000002,6.679166666666667,6.679166666666667,6.679166666666667,2.675,0.738,3.664,0.6,2.675,2.675,2.675
71,0,5.516,6.727272727272726,3.9217391304347826,5.496598639455781,4.925490196078432,3.8319999999999994,5.3066666666666675,6.039130434782609,5.819047619047619,5.536842105263157,10.649,6.297,1.614,5.083,3.38,2.349,1.315,0.652,1.27,0.98,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6
73,53000000,6.245454545454546,6.120930232558138,5.986206896551726,5.923255813953488,6.139285714285713,6.672222222222221,5.763636363636364,6.029032258064516,7.299999999999998,6.584615384615384,8.98,9.063,5.1,2.848,5.36,2.388,0.733,2.398,0.6,1.13,6.589999999999999,5.844444444444444,6.589999999999999,6.589999999999999,6.589999999999999,6.589999999999999,6.589999999999999,2.771,1.166,2.771,2.771,2.771,2.771,2.771
68,19000000,6.104999999999999,6.6230769230769235,5.9658536585365844,5.324390243902439,6.187499999999998,5.315384615384615,5.145454545454546,3.9897959183673475,6.987499999999998,5.568421052631578,6.783,5.728,2.541,3.065,0.694,1.38,0.722,1.219,2.924,3.323,6.442857142857142,6.442857142857142,6.442857142857142,6.442857142857142,6.442857142857142,6.442857142857142,6.442857142857142,1.62,1.62,1.62,1.62,1.62,1.62,1.62
41,16000000,5.648913043478261,5.344444444444445,5.264473684210528,4.504761904761905,3.88421052631579,5.46470588235294,5.105882352941176,5.26271186440678,5.04074074074074,5.042857142857144,12.616,5.033,4.695,8.797,2.831,1.435,1.506,1.712,1.669,1.22,5.661538461538462,2.9916666666666667,4.447368421052633,5.661538461538462,5.661538461538462,5.661538461538462,5.661538461538462,0.648,0.6,0.608,0.648,0.648,0.648,0.648
68,140000000,4.234999999999999,6.35,5.959183673469388,6.358064516129031,6.456756756756757,6.799999999999998,6.799999999999998,5.698437500000001,5.69402985074627,5.717741935483871,8.323,2.016,12.569,6.01,9.256,1.701,1.214,4.003,5.027,3.695,6.582352941176469,6.586567164179105,6.411111111111109,6.582352941176469,6.582352941176469,6.582352941176469,6.582352941176469,1.4,1.702,1.108,1.4,1.4,1.4,1.4
79,0,5.361111111111111,5.466666666666668,7.780000000000001,6.1923076923076925,5.573333333333333,7.900000000000001,7.900000000000001,4.739999999999999,7.780000000000001,7.900000000000001,1.306,1.396,1.216,1.048,1.33,1.008,0.6,0.785,0.6,0.6,4.978947368421053,4.978947368421053,4.978947368421053,4.978947368421053,4.978947368421053,4.978947368421053,4.978947368421053,1.216,1.216,1.216,1.216,1.216,1.216,1.216
72,15000000,6.362962962962963,6.924000000000001,5.652380952380954,5.989655172413793,7.093750000000002,7.200000000000002,6.28888888888889,7.200000000000002,6.850000000000001,6.594736842105265,4.482,3.799,3.838,0.973,1.186,1.814,1.4,2.304,1.708,2.349,6.788461538461538,6.937500000000002,6.160869565217392,7.200000000000002,6.788461538461538,6.788461538461538,6.788461538461538,2.167,1.753,1.651,4.616,2.167,2.167,2.167
64,17000000,6.026666666666667,5.905263157894736,6.386206896551725,6.276923076923078,5.544444444444443,6.1240000000000006,5.988732394366195,6.560000000000001,6.1125,6.395000000000001,4.135,1.502,5.212,3.706,2.728,4.008,2.879,0.98,0.6,2.432,5.889473684210526,6.096590909090909,6.50909090909091,5.889473684210526,6.4,5.889473684210526,5.889473684210526,0.704,1.62,0.6,0.704,0.6,0.704,0.704
64,58000000,6.185714285714285,5.1000000000000005,6.168181818181819,5.042168674698795,6.8100000000000005,7.452631578947371,5.656250000000001,6.4,6.4,6.370000000000001,10.651,12.121,15.424,6.764,1.205,1.025,0.6,0.6,0.6,1.664,5.885714285714287,6.276190476190477,5.885714285714287,5.885714285714287,5.885714285714287,5.885714285714287,5.885714285714287,2.086,0.6,2.086,2.086,2.086,2.086,2.086
85,20000000,6.962162162162161,7.607692307692307,8.5,6.311999999999999,8.5,6.7124999999999995,6.4074074074074066,4.853521126760563,7.010526315789473,5.252173913043477,5.352,1.4,2.57,1.495,1.1,0.6,1.22,1.314,1.075,2.695,7.5125,5.409677419354839,7.5125,6.534999999999999,7.5125,7.5125,7.5125,5.352,0.6,5.352,1.527,5.352,5.352,5.352
73,120000000,7.8599999999999985,5.57887323943662,6.8599999999999985,7.299999999999998,7.094736842105262,5.317567567567566,7.299999999999998,7.299999999999998,7.299999999999998,5.88421052631579,1.736,6.741,0.62,1.553,1.054,1.665,0.6,0.6,0.98,5.762,6.682142857142858,7.112499999999998,6.682142857142858,6.682142857142858,6.682142857142858,6.682142857142858,6.682142857142858,3.375,1.4,3.375,3.375,3.375,3.375,3.375
64,29000000,6.14655172413793,5.941791044776121,5.867948717948718,5.937837837837839,6.411111111111113,6.591304347826088,6.45909090909091,5.58918918918919,5.467647058823528,5.825,3.093,13.351,7.533,2.92,1.62,1.012,2.124,2.199,3.83,0.844,6.0280000000000005,6.156363636363638,6.4,6.4,6.4,6.0280000000000005,6.0280000000000005,1.679,1.62,0.6,0.98,0.652,1.679,1.679
75,80000000,7.6625000000000005,6.794444444444444,5.93953488372093,5.250602409638554,6.426086956521738,5.574509803921569,6.690322580645161,6.466666666666666,3.975,5.733333333333333,2.787,3.236,3.317,5.877,1.401,5.925,3.277,2.652,1.617,3.24,7.2894736842105265,7.260000000000001,6.228235294117648,7.2894736842105265,7.2894736842105265,7.2894736842105265,7.2894736842105265,2.787,2.299,1.837,2.787,2.787,2.787,2.787
72,27000000,6.079411764705885,6.36324786324786,6.08076923076923,5.731428571428572,5.928947368421056,5.433333333333333,5.02391304347826,7.200000000000002,5.078000000000001,6.193939393939395,9.913,8.464,3.187,2.073,4.15,2.773,2.851,2.136,2.666,0.6,6.817647058823531,7.200000000000002,6.477777777777778,6.817647058823531,6.817647058823531,6.817647058823531,6.817647058823531,1.943,0.6,1.619,1.943,1.943,1.943,1.943
52,0,5.974545454545455,6.115000000000001,5.234615384615386,5.848979591836732,5.261111111111112,5.367164179104479,5.631250000000001,5.200000000000001,5.200000000000001,3.12,5.272,4.145,3.245,3.071,2.241,5.328,0.6,0.6,0.6,0.6,4.792592592592594,4.792592592592594,4.792592592592594,4.792592592592594,4.792592592592594,4.792592592592594,4.792592592592594,1.4,1.4,1.4,1.4,1.4,1.4,1.4
81,12000000,8.099999999999998,7.072727272727272,6.74375,5.066666666666666,6.0955555555555545,8.099999999999998,6.011764705882352,7.874999999999998,5.465454545454546,6.399999999999998,1.894,3.119,4.189,6.139,5.833,1.372,1.686,1.684,1.389,0.98,4.5562499999999995,6.699999999999998,6.994736842105262,4.5562499999999995,4.5562499999999995,4.5562499999999995,4.5562499999999995,0.98,0.608,1.96,0.98,0.98,0.98,0.98
79,40000000,6.661538461538462,6.836,7.042857142857143,4.18235294117647,6.613043478260873,7.11818181818182,6.1741666666666655,7.055172413793105,6.133333333333333,6.378571428571429,8.231,4.747,20.796,2.467,4.164,7.051,6.01,2.174,3.837,1.799,7.252380952380954,6.448305084745763,7.252380952380954,7.252380952380954,7.252380952380954,7.252380952380954,7.252380952380954,4.363,1.816,4.363,4.363,4.363,4.363,4.363
65,110000000,5.9460674157303375,6.119354838709678,5.888235294117647,6.850000000000001,4.0851851851851855,6.366666666666667,6.387755102040815,5.775,5.876470588235295,5.995,14.626,3.043,11.081,7.261,6.167,8.596,6.023,2.183,1.649,1.38,6.5125,5.904000000000002,5.80625,6.581250000000001,5.80625,6.5125,6.5125,2.583,1.598,3.679,1.075,3.679,2.583,2.583
78,97000000,6.275675675675673,5.908695652173912,7.799999999999998,6.684848484848485,6.290909090909091,6.257142857142858,5.433333333333332,5.536842105263157,5.844186046511629,7.799999999999998,9.151,7.99,4.976,2.248,3.3,2.185,3.786,3.226,1.775,1.96,7.091666666666665,6.185714285714285,7.091666666666665,6.793103448275863,6.711764705882352,7.091666666666665,7.091666666666665,5.086,2.663,5.086,3.731,2.364,5.086,5.086
60,60000000,5.859649122807017,6.098,6.02608695652174,5.970289855072463,5.164705882352944,4.491472868217054,6.449999999999999,5.266666666666667,6.109090909090911,5.953658536585365,8.877,5.272,4.236,8.133,2.727,4.248,0.98,1.116,3.785,3.284,3.5,6.0625,6.48,6.09375,6.09375,6.09375,6.09375,1.258,2.588,1.38,1.4,1.166,1.4,1.166
74,40000000,5.6999999999999975,6.879166666666667,6.54864864864865,6.230434782608696,6.730303030303032,6.046428571428571,6.671428571428571,7.329411764705884,6.127272727272728,6.840000000000002,10.947,5.398,4.509,7.331,8.308,1.861,5.393,1.178,1.746,0.6,6.336,6.3088235294117645,6.336,6.336,6.336,6.336,6.336,3.755,2.197,3.755,3.755,3.755,3.755,3.755
68,40000000,6.44126984126984,6.078378378378377,6.015151515151514,6.764705882352939,5.960869565217391,5.949090909090909,5.545333333333334,5.805882352941177,6.245454545454544,5.134545454545455,11.026,4.094,1.819,2.263,1.272,3.837,6.412,2.108,1.38,6.385,6.214285714285713,6.112,6.3210526315789455,6.559999999999999,6.137499999999999,6.559999999999999,6.214285714285713,1.621,1.598,0.6,0.753,1.076,0.753,1.621
83,16000000,6.419354838709676,7.579999999999998,6.116666666666667,5.363157894736842,7.394444444444442,7.224999999999999,5.5600000000000005,8.299999999999999,8.299999999999999,8.299999999999999,5.824,9.734,15.341,2.768,1.551,2.829,3.046,0.6,0.634,0.6,6.769565217391302,7.184999999999998,6.769565217391302,6.769565217391302,6.769565217391302,6.769565217391302,6.769565217391302,4.838,1.4,4.838,4.838,4.838,4.838,4.838
68,30000000,6.083050847457627,5.979629629629629,6.122499999999999,6.517948717948718,5.132352941176471,4.477500000000001,5.774999999999999,6.512499999999998,5.624999999999998,6.206896551724137,6.087,14.626,11.481,3.634,1.891,3.196,3.344,2.086,1.684,1.9,4.3181818181818175,6.729411764705881,4.3181818181818175,4.3181818181818175,4.3181818181818175,4.3181818181818175,4.3181818181818175,3.556,0.608,3.556,3.556,3.556,3.556,3.556
72,50000000,6.296666666666665,6.828571428571429,6.202941176470589,6.543181818181821,6.312499999999999,5.942307692307693,6.956250000000002,4.550000000000001,6.712500000000001,7.200000000000002,12.616,2.256,6.059,9.035,3.289,2.736,1.22,2.716,1.566,1.094,7.227777777777779,6.954545454545454,7.227777777777779,7.227777777777779,7.227777777777779,7.227777777777779,7.227777777777779,1.531,0.968,1.531,1.531,1.531,1.531,1.531
81,17000000,6.051851851851851,6.216666666666666,5.981132075471699,5.052941176470588,7.085714285714284,8.466666666666663,6.8,6.334482758620692,7.0,5.505172413793105,3.718,6.827,5.827,2.868,4.323,1.146,1.383,3.997,5.848,1.708,7.159999999999998,6.513513513513513,8.099999999999998,8.099999999999998,7.159999999999998,7.159999999999998,7.159999999999998,3.357,0.84,1.38,1.623,3.357,3.357,3.357
51,0,5.97,4.66,5.1000000000000005,4.760465116279069,5.97,5.97,5.97,5.97,5.97,5.97,2.722,3.006,0.936,0.886,2.722,2.722,2.722,2.722,2.722,2.722,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,0.6,0.652,0.6,0.6,0.6,0.6,0.6
57,0,6.386486486486487,5.835000000000001,5.546875,5.772727272727273,4.095652173913043,5.4333333333333345,3.420000000000001,4.883333333333334,3.0176470588235302,5.361904761904763,5.996,3.142,4.645,4.399,1.45,0.694,0.694,0.732,0.859,1.176,5.845454545454547,5.845454545454547,5.845454545454547,5.845454545454547,5.845454545454547,5.845454545454547,5.845454545454547,1.388,1.388,1.388,1.388,1.388,1.388,1.388
63,40000000,5.875438596491228,5.875572519083968,6.257142857142857,5.517647058823529,5.983720930232557,6.195833333333333,6.1899999999999995,6.019999999999998,6.299999999999998,6.299999999999998,32.419,8.133,4.436,0.895,2.781,4.916,11.826,2.106,0.6,0.6,6.183333333333333,6.3484848484848495,6.183333333333333,6.183333333333333,6.183333333333333,6.183333333333333,6.183333333333333,5.451,1.96,5.451,5.451,5.451,5.451,5.451
59,3000000,5.727586206896552,5.984000000000001,5.823076923076924,6.490909090909091,6.14054054054054,6.019607843137255,5.9,4.357142857142857,5.9,5.9,6.145,5.754,1.4,2.101,2.086,0.735,0.6,1.4,0.6,0.6,5.74,4.753333333333334,5.550000000000001,5.74,5.74,5.74,5.74,0.98,0.6,0.6,0.98,0.98,0.98,0.98
65,145000000,5.745054945054947,5.9709677419354845,6.076315789473685,6.424590163934428,6.269333333333332,5.7957446808510635,5.460869565217392,5.27843137254902,6.392,4.961818181818181,5.896,4.357,6.832,5.102,2.955,3.407,2.404,1.979,10.762,5.633,6.557142857142857,6.11578947368421,6.605555555555556,6.319847328244276,6.245833333333334,6.11578947368421,6.557142857142857,1.376,1.153,2.407,2.164,1.976,1.153,1.376
64,150000000,5.629870129870132,5.493333333333334,6.0200000000000005,6.2709677419354835,5.873809523809525,5.6527777777777795,6.088095238095237,5.815555555555554,6.100000000000001,5.050000000000001,5.896,3.407,6.832,2.955,1.979,2.899,2.044,5.428,4.357,5.159,6.147058823529413,6.560000000000001,6.276785714285716,6.147058823529413,6.147058823529413,6.147058823529413,6.147058823529413,1.153,2.407,2.164,1.153,1.153,1.153,1.153
67,400000,4.112500000000001,6.700000000000002,5.477272727272728,6.2200000000000015,3.7687500000000007,4.525,6.700000000000002,6.540000000000002,6.700000000000002,4.0200000000000005,4.482,1.307,3.307,1.669,0.652,0.714,0.98,1.215,0.6,0.98,4.0200000000000005,6.500000000000002,4.0200000000000005,6.700000000000002,4.0200000000000005,6.700000000000002,4.0200000000000005,3.869,0.77,3.869,1.02,3.869,0.6,3.869
74,2000000,6.69,4.165384615384616,6.858823529411766,6.005,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,4.482,4.22,2.206,1.116,1.96,1.532,1.052,1.53,0.702,1.382,6.147058823529413,6.452000000000001,7.400000000000001,6.147058823529413,6.147058823529413,6.147058823529413,6.147058823529413,3.869,0.77,1.943,3.869,3.869,3.869,3.869
61,10000000,6.107692307692307,3.7291666666666665,6.1,4.937499999999999,5.236170212765958,5.220000000000001,6.28695652173913,6.339999999999999,6.1,4.011764705882353,4.482,1.624,2.207,4.22,1.878,1.043,0.694,1.389,0.98,0.6,5.630000000000001,3.6600000000000006,6.465060240963855,3.8937500000000003,5.630000000000001,5.630000000000001,5.630000000000001,3.869,1.4,1.22,1.943,3.869,3.869,3.869
75,150000000,5.792307692307692,6.384615384615383,6.446666666666668,5.350000000000001,7.194736842105263,6.404347826086956,6.5677419354838715,6.9399999999999995,3.7107142857142854,4.429411764705883,22.539,11.026,11.057,3.307,2.554,3.669,4.005,4.082,4.878,3.046,4.8,4.8,4.8,4.8,4.8,4.8,4.8,3.869,3.869,3.869,3.869,3.869,3.869,3.869
71,180000000,6.271186440677968,5.92,6.6499999999999995,5.3936170212765955,5.36268656716418,6.190476190476191,6.24782608695652,6.594736842105263,4.871604938271606,7.193749999999999,8.908,11.359,4.367,3.558,4.555,4.112,2.163,6.791,1.147,0.84,6.744444444444444,6.386554621848741,6.989999999999999,6.744444444444444,6.744444444444444,6.744444444444444,6.744444444444444,0.6,0.6,2.666,0.6,0.6,0.6,0.6
73,85000000,6.403125000000001,6.227868852459015,6.884210526315789,6.526760563380282,4.993548387096774,5.876271186440676,6.7125,6.670588235294119,6.207142857142857,6.881818181818181,10.672,10.608,3.958,4.65,3.028,7.246,4.398,2.593,1.902,1.22,7.014285714285713,6.2794871794871785,7.179166666666666,7.149999999999998,7.149999999999998,7.179166666666666,7.014285714285713,1.4,0.84,3.732,0.6,1.4,3.732,1.4
65,225000000,6.076923076923077,6.06938775510204,5.600000000000001,5.7666666666666675,6.287272727272729,5.844776119402987,5.633009708737864,6.0052631578947375,5.997435897435897,5.933333333333334,26.294,6.783,5.788,10.751,10.261,8.471,8.332,5.647,3.647,0.6,6.443478260869563,6.357462686567166,6.235897435897436,7.208000000000001,6.235897435897436,6.443478260869563,6.443478260869563,9.546,2.164,2.121,12.452,2.121,9.546,9.546
74,70000000,6.509615384615383,6.8833333333333355,5.6896551724137945,5.936458333333334,4.135483870967741,4.971962616822431,6.1213114754098354,5.535714285714286,4.693939393939394,5.2862068965517235,8.912,8.299,3.785,4.069,1.602,2.287,3.63,3.827,0.608,0.781,6.903125,6.641666666666667,6.885185185185186,6.903125,6.903125,6.903125,6.903125,3.224,1.22,1.4,3.224,3.224,3.224,3.224
79,19000000,6.757446808510639,6.906666666666666,6.51648351648352,5.561764705882354,5.945999999999995,5.890740740740743,6.34857142857143,6.7888888888888905,5.958823529411765,6.688235294117648,6.33,32.419,4.164,2.317,4.834,2.872,1.47,1.584,5.945,1.294,6.80967741935484,7.2073170731707314,6.80967741935484,6.80967741935484,6.80967741935484,6.80967741935484,6.80967741935484,1.976,2.248,1.976,1.976,1.976,1.976,1.976
71,150000000,5.268421052631579,6.748275862068966,6.216666666666664,6.979999999999999,6.731249999999998,7.099999999999999,6.716666666666665,6.9363636363636365,6.868749999999999,7.162499999999999,10.261,4.293,2.728,1.116,0.692,1.566,3.28,2.075,4.489,1.134,6.346875,6.579999999999998,7.459999999999998,7.099999999999999,6.346875,6.699999999999998,6.346875,1.214,0.6,0.6,0.6,1.214,0.786,1.214
71,62000000,6.704545454545453,6.568965517241377,6.463043478260867,6.542857142857143,6.219999999999999,5.729473684210524,7.337037037037036,5.878947368421052,5.879310344827588,5.65084745762712,5.936,10.99,5.283,3.08,5.75,3.071,3.108,2.072,4.914,3.183,6.213636363636363,6.565517241379308,6.547058823529411,6.213636363636363,6.213636363636363,6.213636363636363,6.213636363636363,1.103,0.6,2.262,1.103,1.103,1.103,1.103
67,61000000,6.747368421052633,6.225925925925927,6.5302325581395335,5.623255813953488,5.594444444444446,6.102380952380953,5.875342465753425,5.813253012048194,6.800000000000001,6.50909090909091,5.936,10.99,5.283,3.071,3.183,3.828,4.888,4.914,3.08,0.664,6.0150000000000015,6.044,6.860000000000001,6.0150000000000015,6.0150000000000015,6.0150000000000015,6.0150000000000015,1.103,0.6,2.262,1.103,1.103,1.103,1.103
78,20000000,6.44,6.982142857142859,5.485714285714286,5.204494382022474,5.812500000000001,7.524,7.526086956521738,4.922727272727272,6.96111111111111,5.6923076923076925,9.363,5.399,2.251,7.052,2.545,3.474,1.798,2.601,0.988,7.045,7.879999999999998,7.01578947368421,7.01578947368421,7.799999999999998,7.879999999999998,7.879999999999998,7.879999999999998,1.4,1.646,1.4,0.98,1.4,1.4,1.4
68,130000000,6.019999999999999,5.65857142857143,6.404545454545453,6.063157894736841,5.80327868852459,5.662352941176472,5.8050000000000015,6.479999999999999,6.2714285714285705,6.799999999999998,4.983,19.358,2.202,4.474,3.307,5.896,3.23,0.98,2.407,0.6,6.6352941176470575,6.388429752066117,7.068181818181819,6.799999999999998,6.799999999999998,6.6352941176470575,6.6352941176470575,2.407,2.164,1.401,1.525,0.98,2.407,2.407
82,9000000,6.312000000000001,5.86,5.702857142857142,5.706250000000001,6.234782608695652,4.44,5.676562499999998,5.3,6.994117647058824,4.996875,8.773,8.851,3.354,5.38,0.6,1.876,3.204,1.4,2.275,2.013,7.731250000000002,7.731250000000002,7.731250000000002,7.731250000000002,7.731250000000002,7.731250000000002,7.731250000000002,12.452,0.6,12.452,12.452,12.452,12.452,12.452
76,85000000,6.7071428571428555,7.1,6.291999999999999,6.412903225806451,6.4799999999999995,5.358333333333333,6.420454545454547,6.712499999999999,5.789795918367346,4.671929824561404,3.585,4.419,2.366,2.978,1.55,5.002,9.244,0.766,1.975,2.578,7.3470588235294105,6.415044247787609,6.878947368421052,7.3470588235294105,7.3470588235294105,7.3470588235294105,7.3470588235294105,1.686,2.279,1.094,1.686,1.686,1.686,1.686
81,2800000,7.249999999999999,7.143749999999999,6.554545454545454,4.970833333333332,6.747368421052631,7.899999999999998,5.0375,7.406249999999998,8.099999999999998,6.009999999999999,4.276,2.479,1.301,0.939,2.744,0.6,1.012,0.657,0.6,1.4,4.486363636363635,6.984999999999998,4.486363636363635,4.486363636363635,4.486363636363635,4.486363636363635,4.486363636363635,3.975,0.98,3.975,3.975,3.975,3.975,3.975
71,90000000,6.020338983050849,4.7700000000000005,5.636363636363636,5.923076923076922,5.526262626262627,6.880769230769231,6.547619047619047,5.678260869565217,6.106060606060604,6.581818181818181,9.082,18.274,1.561,14.505,3.094,3.961,2.812,0.946,3.828,0.6,6.636666666666666,6.446808510638297,5.9947368421052625,6.636666666666666,6.636666666666666,6.636666666666666,6.636666666666666,1.405,1.052,1.322,1.405,1.405,1.405,1.405
63,140000000,5.885074626865673,5.654285714285715,5.33211009174312,5.528888888888888,5.18,5.787499999999999,6.052380952380952,6.199999999999998,5.476923076923076,5.9264705882352935,9.525,13.482,3.328,4.025,2.302,6.746,4.388,4.433,2.581,3.307,6.341176470588234,6.413333333333335,6.379999999999998,6.549999999999998,6.549999999999998,6.341176470588234,6.341176470588234,1.967,0.716,1.212,1.108,1.108,1.967,1.967
60,110000000,6.602222222222224,5.86279069767442,5.195121951219513,5.181818181818182,5.825000000000001,6.07625,5.7182481751824845,6.875,6.875,4.667857142857143,33.908,8.316,6.469,12.121,5.762,3.664,19.222,1.153,0.6,1.971,6.229166666666667,6.306837606837607,5.862068965517242,6.055555555555555,6.055555555555555,6.229166666666667,6.229166666666667,3.902,0.716,0.6,3.279,3.803,3.902,3.902
70,100000000,6.481818181818183,6.160344827586208,6.652380952380954,5.46304347826087,6.202608695652174,6.008888888888887,5.976842105263158,6.883333333333334,6.07037037037037,5.573275862068966,4.398,4.426,1.929,7.933,16.27,5.27,4.44,4.447,5.272,2.541,4.9526315789473685,7.0,4.9526315789473685,4.9526315789473685,4.9526315789473685,4.9526315789473685,4.9526315789473685,3.597,0.786,3.597,3.597,3.597,3.597,3.597
61,0,4.2681818181818185,6.235294117647058,4.61063829787234,5.021428571428571,5.557142857142857,4.952941176470588,3.7666666666666666,4.2894736842105265,6.104999999999999,4.03529411764706,2.744,2.376,1.442,0.994,0.6,0.6,0.6,1.094,0.712,1.38,5.009677419354838,5.477777777777777,5.009677419354838,5.009677419354838,5.009677419354838,5.009677419354838,5.009677419354838,1.411,1.094,1.411,1.411,1.411,1.411,1.411
79,30000000,5.7562500000000005,6.527272727272729,6.3662337662337665,6.375000000000001,7.900000000000001,6.3812500000000005,6.33809523809524,7.076190476190478,6.612195121951219,6.656250000000002,5.221,6.865,8.133,5.453,3.23,1.052,2.181,2.726,2.566,3.196,6.938297872340423,6.938297872340423,6.93529411764706,8.740000000000002,6.938297872340423,6.938297872340423,6.938297872340423,5.221,5.221,1.092,1.4,5.221,5.221,5.221
73,102000000,6.348888888888888,6.513043478260869,5.308,5.76412213740458,5.920000000000001,5.606122448979591,6.795833333333333,6.728571428571428,4.63,6.194999999999999,17.539,9.76,3.7,4.757,1.4,6.18,1.952,2.288,1.438,1.801,6.248039215686273,6.3283018867924525,6.512499999999999,6.795238095238095,7.299999999999998,6.248039215686273,6.248039215686273,8.796,2.262,0.984,3.519,0.608,8.796,8.796
83,0,6.899999999999999,4.9799999999999995,4.9799999999999995,5.043749999999999,6.5125,7.738888888888888,4.918749999999999,6.621052631578947,7.506249999999998,8.358823529411765,2.46,2.791,5.45,1.073,1.276,0.656,2.231,0.722,0.861,2.129,6.427777777777777,6.427777777777777,6.427777777777777,6.427777777777777,6.427777777777777,6.427777777777777,6.427777777777777,0.63,0.63,0.63,0.63,0.63,0.63,0.63
